id,EAP,HPL,MWS,#VALUE!
id10429,0.271533322,0.349369406,0.379097273,1.000000001
id20801,0.450308642,0.3151746,0.234516759,1.000000001
id14055,0.349423472,0.259133125,0.391443404,1.000000001
id09462,0.350059728,0.360482796,0.261679698,0.972222222
id06725,0.349751012,0.374254116,0.275994872,1
id01749,0.403942831,0.280295747,0.24433285,0.928571428
id22054,0.292720847,0.442512277,0.264766876,1
id07244,0.340028809,0.236655226,0.392065964,0.968749999
id12562,0.398770323,0.263502942,0.286444684,0.948717949
id13838,0.393079077,0.346502758,0.260418165,1
id22535,0.302439727,0.43672742,0.237577039,0.976744186
id01099,0.345798865,0.383171997,0.271029138,1
id02190,0.278187995,0.475082948,0.175300486,0.928571429
id25921,0.322542391,0.315581915,0.361875694,1
id16075,0.339154685,0.313247803,0.313114753,0.965517241
id20465,0.476119988,0.291455563,0.232424449,1
id06556,0.319515533,0.309859428,0.343598012,0.972972973
id09360,0.30211599,0.241328559,0.456555452,1.000000001
id09042,0.301830021,0.39935492,0.236315059,0.9375
id08846,0.282314398,0.42766065,0.252289103,0.962264151
id21274,0.315726647,0.325640946,0.358632407,1
id05841,0.378184232,0.305844208,0.31597156,1
id20361,0.412689168,0.253101163,0.334209669,1
id07499,0.425961933,0.236427885,0.337610182,1
id19466,0.339500892,0.319475301,0.301023807,0.96
id16550,0.344300894,0.348849583,0.281849522,0.974999999
id24512,0.284492963,0.289540942,0.259299429,0.833333334
id14444,0.395779139,0.257007222,0.34721364,1.000000001
id11395,0.384503501,0.229837304,0.302325861,0.916666666
id14907,0.306854839,0.254463782,0.438681379,1
id19393,0.328415527,0.239771706,0.431812767,1
id26780,0.363516514,0.191113237,0.278703582,0.833333333
id03132,0.330676788,0.298577559,0.342967875,0.972222222
id17709,0.413902932,0.254314215,0.331782853,1
id19739,0.355146582,0.280373449,0.364479969,1
id08470,0.428544526,0.31118692,0.260268555,1.000000001
id22312,0.374124872,0.361888117,0.263987011,1
id20391,0.398488241,0.22838306,0.3731287,1.000000001
id05295,0.342159876,0.230758931,0.427081193,1
id08129,0.300687231,0.257898621,0.441414147,0.999999999
id10615,0.361448688,0.234681068,0.341370244,0.9375
id09506,0.354248078,0.276876708,0.368875214,1
id22557,0.353113538,0.351400295,0.295486167,1
id04181,0.299522857,0.414883914,0.248556192,0.962962963
id22457,0.337845599,0.366675359,0.247859994,0.952380952
id00340,0.328027617,0.25452755,0.417444832,0.999999999
id18205,0.377576768,0.239496248,0.382926984,1
id03861,0.308825768,0.40709611,0.284078122,1
id20546,0.452793091,0.276395808,0.270811101,1
id17226,0.330236461,0.260799869,0.408963671,1.000000001
id10376,0.365476221,0.30656889,0.32795489,1.000000001
id17734,0.295966032,0.341503095,0.285607796,0.923076923
id09703,0.320062134,0.373890815,0.306047052,1.000000001
id16311,0.275390521,0.430820008,0.266011693,0.972222222
id06524,0.331861215,0.362015318,0.306123467,1
id01082,0.299375232,0.434184194,0.266440573,0.999999999
id01940,0.392225671,0.239001192,0.368773137,1
id04146,0.295745484,0.278613275,0.387179703,0.961538462
id03891,0.469365972,0.233606623,0.297027405,1
id14421,0.410923141,0.262054506,0.272968299,0.945945946
id19027,0.429583387,0.297870215,0.255597246,0.983050848
id19813,0.251402887,0.500918444,0.24767867,1.000000001
id05827,0.368647383,0.268455899,0.336922692,0.974025974
id03326,0.427817491,0.208803974,0.363378535,1
id10089,0.304976899,0.363189171,0.266898865,0.935064935
id06827,0.368718825,0.278997822,0.285616686,0.933333333
id01209,0.421618325,0.249862481,0.328519194,1
id08812,0.397942358,0.303368998,0.298688644,1
id25906,0.420050797,0.266394502,0.281296637,0.967741936
id25553,0.417088932,0.250956731,0.331954337,1
id10193,0.364841476,0.299354247,0.335804277,1
id15438,0.433391397,0.233600844,0.333007759,1
id04821,0.288853257,0.371176435,0.287338728,0.94736842
id26592,0.353346916,0.283227909,0.363425176,1.000000001
id20195,0.346968508,0.282845861,0.370185631,1
id00378,0.367307456,0.246603678,0.35037458,0.964285714
id15052,0.427116488,0.269777373,0.303106139,1
id09519,0.485388633,0.274941085,0.239670282,1
id04579,0.387837808,0.251333848,0.360828344,1
id08274,0.462620606,0.249353503,0.288025891,1
id26223,0.383309463,0.352679741,0.264010796,1
id01914,0.403379792,0.279614795,0.261449858,0.944444445
id05244,0.409514089,0.283663374,0.284095264,0.977272727
id14467,0.438071465,0.26451643,0.297412105,1
id23284,0.384879327,0.254140447,0.333202449,0.972222223
id20634,0.366469635,0.262678317,0.35233353,0.981481482
id14659,0.437850443,0.266394322,0.295755235,1
id23659,0.343513453,0.358761909,0.266474638,0.96875
id16902,0.393794253,0.293181201,0.313024546,1
id20509,0.419172054,0.291616782,0.289211164,1
id08019,0.380222692,0.205155932,0.414621376,1
id26180,0.338384135,0.228216733,0.433399132,1
id01487,0.328889208,0.36594207,0.305168722,1
id22898,0.290763552,0.458792796,0.250443653,1.000000001
id24005,0.343371651,0.296584492,0.276710525,0.916666668
id00118,0.298894558,0.366071429,0.335034014,1.000000001
id17435,0.504607759,0.204057668,0.291334574,1.000000001
id22574,0.410306869,0.281278332,0.308414799,1
id23882,0.350898759,0.267881491,0.355578724,0.974358974
id02618,0.37087336,0.258205696,0.312097414,0.94117647
id06847,0.356788153,0.367024665,0.276187182,1
id15448,0.339732448,0.248243072,0.379766415,0.967741935
id20383,0.268985835,0.40105201,0.329962155,1
id18722,0.342843621,0.360429619,0.234226761,0.937500001
id24353,0.399931134,0.266149156,0.308278684,0.974358974
id22196,0.400706475,0.282701454,0.316592071,1
id13239,0.309654255,0.208905652,0.433821045,0.952380952
id14507,0.34016735,0.397078377,0.262754273,1
id04619,0.346897661,0.243506743,0.409595596,1
id00176,0.433678598,0.288154762,0.261217488,0.983050848
id14700,0.477438424,0.239025779,0.259145553,0.975609756
id10930,0.432880228,0.256451469,0.270668303,0.96
id03830,0.365377027,0.269241909,0.338354037,0.972972973
id01840,0.282082641,0.307978786,0.409938572,0.999999999
id18025,0.352078855,0.340557864,0.289506139,0.982142858
id21361,0.50687147,0.218410589,0.255110098,0.980392157
id21999,0.331190234,0.370122691,0.298687075,1
id20472,0.352332434,0.2603801,0.387287465,0.999999999
id01282,0.424008978,0.246727703,0.298960288,0.969696969
id05687,0.338578958,0.303160041,0.358261,0.999999999
id19713,0.435246312,0.22063838,0.270041234,0.925925926
id18634,0.423337245,0.30272738,0.273935374,0.999999999
id18322,0.363210627,0.308606563,0.32818281,1
id25178,0.354228064,0.344518972,0.301252964,1
id13911,0.358349755,0.32246917,0.277514408,0.958333333
id02688,0.367556225,0.271869307,0.289145897,0.928571429
id24097,0.42771073,0.249590231,0.322699039,1
id05621,0.305164215,0.381781669,0.261772065,0.948717949
id09435,0.360893728,0.215297698,0.423808574,1
id22564,0.460275842,0.279353829,0.260370329,1
id26044,0.390770782,0.297068512,0.312160706,1
id24724,0.306283804,0.323711723,0.332967436,0.962962963
id13568,0.324568763,0.277187664,0.350624526,0.952380953
id11196,0.420540115,0.287547213,0.291912672,1
id04842,0.306831869,0.253716339,0.439451793,1.000000001
id03445,0.44105001,0.273624022,0.285325969,1.000000001
id08194,0.356434084,0.271076559,0.372489357,1
id19747,0.384722065,0.256338243,0.358939692,1
id06540,0.334473982,0.343292667,0.285196314,0.962962963
id13171,0.374564756,0.293176278,0.27670341,0.944444444
id23807,0.349243061,0.251384686,0.399372252,0.999999999
id12408,0.300467759,0.395807473,0.303724769,1.000000001
id18388,0.336967753,0.226211158,0.436821089,1
id16219,0.267909082,0.22373564,0.508355278,1
id11022,0.436858486,0.272324159,0.290817354,0.999999999
id12514,0.342277108,0.189592924,0.401463302,0.933333334
id07322,0.381753653,0.282830274,0.229355467,0.893939394
id04600,0.334871204,0.313344372,0.32739418,0.975609756
id15608,0.333756782,0.273649779,0.350926772,0.958333333
id19223,0.342154906,0.285929038,0.371916056,1
id18680,0.393827531,0.261776246,0.344396223,1
id23359,0.372533471,0.298656221,0.328810308,1
id07332,0.311941796,0.398744667,0.289313537,1
id11424,0.337445666,0.238476817,0.424077517,1
id01916,0.328077089,0.253443873,0.327569947,0.909090909
id23814,0.385581568,0.311381827,0.303036605,1
id05821,0.311967097,0.23993782,0.448095084,1.000000001
id15471,0.361765465,0.290770394,0.347464142,1.000000001
id06742,0.313756425,0.263476253,0.361228861,0.938461539
id16393,0.370732203,0.3031501,0.292784364,0.966666667
id14430,0.357655394,0.258268289,0.295187429,0.911111112
id15086,0.44716688,0.252225199,0.300607921,1
id13673,0.401585722,0.367003375,0.231410903,1
id11456,0.39154825,0.294729276,0.313722474,1
id08475,0.342242651,0.249311281,0.408446068,1
id02793,0.362698504,0.310628122,0.326673375,1.000000001
id03576,0.427362368,0.249590752,0.254081363,0.931034483
id10747,0.314078777,0.362134339,0.323786884,1
id17875,0.2886088,0.371621372,0.245430205,0.905660377
id20045,0.276071609,0.438236545,0.285691845,0.999999999
id25448,0.472210906,0.2769186,0.250870494,1
id11715,0.409218529,0.260128856,0.330652614,0.999999999
id22739,0.314385203,0.268117621,0.417497176,1
id07457,0.566982592,0.202290664,0.230726744,1
id27357,0.417680367,0.276164312,0.306155321,1
id01139,0.348935011,0.339588948,0.31147604,0.999999999
id00407,0.429793884,0.249125409,0.321080707,1
id20956,0.444376281,0.229311974,0.326311745,1
id13702,0.376347647,0.282246941,0.341405412,1
id00327,0.444057504,0.240752903,0.315189593,1
id24372,0.366570939,0.349297051,0.28413201,1
id03983,0.376383214,0.355462474,0.268154312,1
id15264,0.336249743,0.377081867,0.286668389,0.999999999
id09679,0.434293599,0.214035367,0.20881389,0.857142856
id20899,0.361494056,0.276056164,0.36244978,1
id21494,0.343405741,0.368119414,0.288474845,1
id02513,0.351367354,0.329394009,0.319238637,1
id21834,0.330008492,0.217495639,0.41403433,0.961538461
id23463,0.343579933,0.355494274,0.283976641,0.983050848
id26529,0.337641354,0.262404989,0.328525086,0.928571429
id22078,0.36944556,0.302992623,0.327561816,0.999999999
id08063,0.321673659,0.363055197,0.315271144,1
id18690,0.333682226,0.38100904,0.285308734,1
id03908,0.406732678,0.280209434,0.291781292,0.978723404
id00876,0.35303949,0.324843135,0.322117376,1.000000001
id19633,0.410232259,0.291840107,0.297927634,1
id23096,0.338746247,0.296862098,0.364391655,1
id07547,0.308267856,0.375683244,0.2535489,0.9375
id10136,0.32769307,0.286700218,0.385606711,0.999999999
id22645,0.434172213,0.269162174,0.256665612,0.959999999
id27376,0.365829582,0.231933243,0.402237175,1
id26458,0.329694909,0.381274876,0.289030215,1
id07617,0.29489472,0.330002448,0.238739195,0.863636363
id11254,0.482984651,0.220388364,0.296626984,0.999999999
id25871,0.318025652,0.386204695,0.295769653,1
id26074,0.326445219,0.390445625,0.283109157,1.000000001
id24558,0.340976985,0.272245854,0.35552716,0.968749999
id26515,0.346935747,0.38292757,0.270136683,1
id10532,0.231101246,0.337091503,0.431807251,1
id24063,0.312668306,0.387505948,0.299825745,0.999999999
id12872,0.32390765,0.333853469,0.313667452,0.971428571
id23564,0.348051932,0.365463282,0.286484785,0.999999999
id20074,0.308513738,0.318419411,0.373066851,1
id00703,0.441489027,0.275377271,0.269049194,0.985915492
id07178,0.404509555,0.269508532,0.275981913,0.95
id00468,0.376580252,0.332916653,0.290503095,1
id08647,0.297705138,0.34018296,0.256848744,0.894736842
id27338,0.352708413,0.2944938,0.352797787,1
id14958,0.294643882,0.245273628,0.427824425,0.967741935
id20954,0.422601066,0.292538118,0.284860816,1
id04495,0.299577687,0.440267046,0.260155267,1
id09676,0.304223629,0.309972656,0.385803714,0.999999999
id16643,0.41930517,0.32321748,0.25747735,1
id22018,0.32746306,0.281104686,0.391432255,1.000000001
id09754,0.377762937,0.33184221,0.147537711,0.857142858
id15184,0.377929915,0.301762622,0.320307463,1
id06930,0.342763005,0.245963437,0.370457232,0.959183674
id19391,0.427443152,0.282628503,0.289928345,1
id21111,0.332523542,0.341706248,0.32577021,1
id19884,0.333860754,0.27563791,0.390501336,1
id00356,0.311574109,0.275345385,0.324845212,0.911764706
id03227,0.39991221,0.254085616,0.304335507,0.958333333
id24959,0.414693336,0.294732028,0.290574636,1
id23792,0.364029318,0.29174515,0.333587234,0.989361702
id15765,0.343281036,0.301567327,0.355151637,1
id22342,0.385374774,0.3482166,0.216408626,0.95
id21764,0.338567691,0.408459024,0.252973285,1
id08929,0.331914967,0.265324174,0.367046573,0.964285714
id10860,0.281687003,0.401874402,0.316438595,1
id14842,0.307380858,0.210257756,0.421755326,0.93939394
id14149,0.314658182,0.336590294,0.271828448,0.923076924
id04850,0.426049125,0.283876904,0.290073972,1.000000001
id03697,0.281364736,0.406753608,0.240453085,0.928571429
id20031,0.28910207,0.281205176,0.429692754,1
id10148,0.408498619,0.30497672,0.257953232,0.971428571
id06233,0.317220367,0.27605206,0.368266034,0.961538461
id17614,0.358987269,0.289626984,0.351385747,1
id24548,0.424191491,0.253326778,0.280815064,0.958333333
id04717,0.379689175,0.315582039,0.304728787,1.000000001
id12557,0.26672888,0.343930951,0.322673502,0.933333333
id15563,0.416575019,0.266028886,0.290369068,0.972972973
id19414,0.327905285,0.346356928,0.28407112,0.958333333
id24538,0.342751525,0.224291869,0.432956606,1
id20701,0.31005381,0.347996211,0.341949979,1
id16710,0.27751069,0.414219202,0.308270107,0.999999999
id00190,0.343854235,0.354402816,0.301742949,1
id12066,0.491157235,0.237412882,0.271429884,1.000000001
id21743,0.318806196,0.361823811,0.279369994,0.960000001
id10746,0.361374903,0.218766196,0.419858901,1
id23032,0.303170154,0.38831646,0.308513386,1
id02466,0.375173842,0.322263827,0.302562331,1
id27963,0.31425296,0.259725275,0.386806079,0.960784314
id05550,0.40315451,0.30765458,0.289190911,1.000000001
id07328,0.360635533,0.2845533,0.354811167,1
id06158,0.391041153,0.272976498,0.335982349,1
id15690,0.289969598,0.314866341,0.395164062,1.000000001
id17960,0.354017197,0.218070437,0.427912366,1
id22487,0.459192462,0.252848852,0.240339639,0.952380953
id25435,0.327082713,0.224279831,0.448637456,1
id06988,0.353544318,0.316753492,0.329702189,0.999999999
id19092,0.316012232,0.411997717,0.271990052,1.000000001
id20677,0.39185276,0.273359696,0.265822027,0.931034483
id27009,0.37251174,0.291204614,0.336283646,1
id14869,0.334511962,0.336960618,0.32852742,1
id06306,0.413258763,0.225501558,0.24359262,0.882352941
id13101,0.408790369,0.241429838,0.304325247,0.954545454
id25263,0.425941192,0.25449321,0.319565598,1
id01355,0.32419008,0.336778689,0.312004204,0.972972973
id04460,0.377372103,0.237389186,0.38523871,0.999999999
id08358,0.461073664,0.324652213,0.214274123,1
id22714,0.289893355,0.285134233,0.372340833,0.947368421
id19504,0.423392521,0.2850321,0.291575379,1
id25736,0.323304155,0.454218761,0.222477083,0.999999999
id24201,0.297023178,0.333408879,0.248878287,0.879310344
id12920,0.459422069,0.297489983,0.243087948,1
id12770,0.293600624,0.411350943,0.269407407,0.974358974
id20615,0.525156064,0.216355674,0.258488262,1
id19427,0.328210884,0.273210745,0.398578371,1
id03006,0.480938889,0.254788358,0.264272753,1
id00868,0.333462218,0.325317904,0.341219877,0.999999999
id19695,0.354722709,0.300998568,0.344278723,1
id06474,0.40060943,0.263124256,0.280710759,0.944444445
id11108,0.258321585,0.423154326,0.318524089,1
id01017,0.3351014,0.331001628,0.333896972,1
id10104,0.41313638,0.247444339,0.339419281,1
id15930,0.396866062,0.285250272,0.317883665,0.999999999
id05883,0.338538754,0.273936125,0.387525121,1
id10209,0.319581831,0.232416971,0.448001198,1
id14868,0.392090779,0.27004184,0.337867382,1.000000001
id27617,0.383859378,0.3007072,0.271955161,0.956521739
id14264,0.355180478,0.246460134,0.398359388,1
id07597,0.314082029,0.345181493,0.340736478,1
id17732,0.454022297,0.240546649,0.305431054,1
id13859,0.432495992,0.279909488,0.234962942,0.947368422
id14976,0.317319451,0.404929514,0.277751035,1
id25226,0.354763824,0.260199332,0.385036844,1
id17268,0.368216122,0.284772031,0.347011847,1
id14936,0.331524511,0.420630788,0.2478447,0.999999999
id18615,0.335099767,0.328108958,0.289172227,0.952380952
id26184,0.408862453,0.271201519,0.296680214,0.976744186
id11495,0.335910915,0.302266443,0.361822642,1
id05663,0.335908141,0.287046367,0.377045492,1
id10335,0.369725083,0.282368357,0.34790656,1
id08480,0.317737614,0.228194672,0.254067714,0.8
id21511,0.392609735,0.298097054,0.309293211,1
id20988,0.447703717,0.308599809,0.243696474,1
id19273,0.288321394,0.405214351,0.306464255,1
id15420,0.420444532,0.234954105,0.344601363,1
id16016,0.29378537,0.369660414,0.302071458,0.965517242
id16084,0.346398297,0.265399848,0.388201855,1
id27093,0.317070846,0.239049407,0.443879747,1
id24695,0.295899273,0.300156629,0.371686033,0.967741935
id03245,0.28860007,0.445619861,0.265780069,1
id26358,0.372695691,0.264066974,0.363237335,1
id17966,0.417476332,0.302619835,0.279903833,1
id26651,0.370567679,0.278208554,0.298592188,0.947368421
id17275,0.403756917,0.290212119,0.306030964,1
id21720,0.387790257,0.308307926,0.303901818,1.000000001
id22926,0.29109119,0.286071584,0.381170559,0.958333333
id12231,0.312154927,0.367300404,0.29197324,0.971428571
id21026,0.380552126,0.255775303,0.36367257,0.999999999
id11675,0.331645171,0.295263399,0.348701186,0.975609756
id21890,0.373043618,0.278433463,0.34852292,1.000000001
id04050,0.304825621,0.274026908,0.3497189,0.928571429
